geopoint,count
"33.8580089, -118.1008151",1
"33.8189082, -118.1970163",1
"33.8119916, -118.0597656",1
"33.8521589, -118.0882572",1
"33.7741351, -118.1963822",1
"33.8029876, -118.0508019",1
"33.8011915, -118.117905",1
"33.7996121, -118.1874525",1
"33.8469138, -118.1908653",1
"33.7875893, -118.1458889",1
"33.7680671, -118.1459107",1
"33.8072285, -118.0728115",1
"33.8301158, -118.1931256",1
"33.78667739999999, -118.1458419",1
"33.7593099, -118.1457838",1
"33.7689911, -118.1457671",1
"33.8308416, -118.186121",1
"33.7737332, -118.1785877",1
"33.802875, -118.0629432",1
"33.8667611, -118.1114282",1
"33.8148749, -118.0631286",1
"33.7920291, -118.145006",1
"33.7768406, -118.1784079",1
"33.7806445, -118.1457544",1
"33.8311048, -118.1748936",1
"33.7784208, -118.06014",1
"33.7920016, -118.1456414",1
"33.8010805, -118.1229155",1
"33.8315237, -118.2180777",1
"33.806411, -118.1847415",1
"33.7918355, -118.1673478",1
"33.7449286, -118.091218",1
"33.7707129, -118.1687154",1
"33.8468873, -118.169689",1
"33.7672273, -118.1686467",1
"33.7771567, -118.1687445",1
"33.7751008, -118.1686541",1
"33.8609173, -118.057848",1
"33.7913989, -118.2152918",1
"33.8613071, -118.090839",1
"33.8072547, -118.0728291",1
"33.8084857, -118.0289009",1
"33.8085579, -118.0744663",1
"33.7911054, -118.1635351",1
"33.8618822, -118.0670183",1
"33.80623509999999, -118.2122015",1
"33.796092, -118.1481174",1
"33.7864895, -118.1489304",1
"33.8646432, -118.0991229",1
"33.8303859, -118.1915261",1
"33.8307864, -118.1974145",1
"33.8583952, -118.0999052",1
"33.8057634, -118.0703335",1
"33.815033, -118.1838317",1
"33.8504286, -118.1426248",1
"33.8852614, -118.1029063",1
"33.8056501, -118.0728817",1
"33.8627419, -118.1059849",1
"33.87222, -118.104303",1
"33.7614076, -118.1893611",1
"33.8648519, -118.1004717",1
"33.859747, -118.0659618",1
"33.8612777, -118.0461987",1
"33.8607808, -118.0635774",1
"33.8669974, -118.0469463",1
"33.8676183, -118.0463021",1
"33.867256, -118.0381827",1
"33.8314644, -118.1741633",1
"34.1207228, -117.8994046",1
"33.832421, -118.1409604",1
"33.77292, -118.1823943",1
"33.7826056, -118.1341606",1
"33.8680518, -118.1081058",1
"33.8305269, -118.1985331",1
"33.8366817, -118.1246148",1
"33.7770931, -118.1876842",1
"33.8436941, -118.1958807",1
"33.7789719, -118.1687261",1
"33.8016366, -118.0613273",1
"33.8330689, -118.170151",1
"33.7742462, -118.1447382",1
"33.858586, -118.1009747",1
"33.7919525, -118.1449034",1
"33.8583964, -118.0997868",1
"33.80328590000001, -118.0598753",1
"33.784862, -118.1442286",1
"33.780552, -118.178311",1
"33.8823637, -118.1031008",1
"33.7986706, -118.0854208",1
"33.7788199, -118.1788889",1
"33.8459567, -118.1784576",1
"33.7895889, -118.1438226",1
"33.7582939, -118.1449838",1
"33.8659522, -118.0530133",1
"33.8612155, -118.0510022",1
"33.8618755, -118.0662066",1
"33.8612543, -118.1037457",1
"33.8636461, -118.10464",1
"33.8642705, -118.0384278",1
"33.8677627, -118.0409717",1
"33.8347451, -118.1666581",1
"33.7721532, -118.1527252",1
"33.8093566, -118.0623119",1
"33.8041904, -118.1463491",1
"33.86863659999999, -118.2014672",1
"33.7771237, -118.0566409",1
"33.8322738, -118.1424493",1
"33.780161, -118.2006063",1
"33.7809102, -118.1747278",1
"33.8574147, -118.1874703",1
"33.7721394, -118.1973428",1
"33.7722248, -118.1804844",1
"33.8535042, -118.1943841",1
"33.8359467, -118.1690491",1
"33.8342154, -118.1294886",1
"33.8691475, -118.1792027",1
"33.8346988, -118.1708479",1
"33.861919, -118.1791405",1
"33.8343852, -118.1836651",1
"33.8367101, -118.1699176",1
"33.8342279, -118.1068432",1
"33.7926422, -118.1412681",1
"33.839112, -118.1786448",1
"33.771513, -118.1425889",1
"33.8052443, -118.1033461",1
"33.8052318, -118.1041677",1
"33.805004, -118.1218469",1
"33.865473, -118.0424236",1
"33.8659, -118.0462863",1
"33.8786369, -118.1699567",1
"33.8468337, -118.1130778",1
"33.8469722, -118.1653975",1
"33.7825995, -118.1510965",1
"33.7600784, -118.1345664",1
"33.7856086, -118.1426149",1
"33.7789654, -118.1426278",1
"34.0085372, -118.3490718",1
"33.8418428, -118.0582516",1
"33.7623609, -118.1448297",1
"33.7670766, -118.1600618",1
"33.7898529, -118.1902582",1
"33.7407794, -118.0954864",1
"33.7882495, -118.1286972",1
"33.7899052, -118.1920075",1
"33.8232885, -118.216672",1
"33.7807474, -118.2172552",1
"33.847281, -118.1298845",1
"33.8358377, -118.1762961",1
"33.8343225, -118.1815196",1
"33.8361417, -118.1262805",1
"33.7926787, -118.1784098",1
"33.8498701, -118.1785337",1
"33.7898632, -118.1784176",1
"33.8405508, -118.1267017",1
"33.8725989, -118.2411499",1
"33.7807135, -118.0516712",1
"33.8022894, -118.0535551",1
"33.7662507, -118.1404806",1
"33.7750541, -118.141433",1
"33.808258, -118.0567589",1
"33.8381272, -118.1247005",1
"33.780904, -118.1805556",1
"33.8727895, -118.1792186",1
"33.7870403, -118.1871105",1
"33.855022, -118.0913589",1
"33.7844293, -118.1415153",1
"33.780233, -118.1933776",1
"33.7807961, -118.1736435",1
"33.7807952, -118.1736431",1
"34.154162, -118.3489502",1
"33.7801917, -118.1907792",1
"33.7809531, -118.1837365",1
"33.8356241, -118.1825022",1
"36.778261, -119.4179324",1
"33.78513, -118.1600342",1
"33.7898329, -118.1600292",1
"33.8655524, -118.1033919",1
"33.8741878, -118.208045",1
"33.8465899, -118.2237868",1
"33.7898836, -118.1687471",1
"33.7898671, -118.1698257",1
"33.7898242, -118.1917272",1
"33.79715460000001, -118.2040526",1
"33.8655765, -118.0995738",1
"33.8413527, -118.1978903",1
"33.8395785, -118.1232391",1
"33.8398964, -118.1870766",1
"33.7825991, -118.1405034",1
"33.8513273, -118.0987022",1
"33.8601806, -118.1598432",1
"33.8059444, -118.1117898",1
"33.8052166, -118.1010824",1
"33.8063765, -118.2010618",1
"33.8240413, -118.2169185",1
"33.7844293, -118.1415209",1
"33.7844181, -118.1752535",1
"33.8395282, -118.1008231",1
"33.8121302, -118.0779496",1
"33.7712871, -118.1413701",1
"33.8283817, -118.1184218",1
"33.8283166, -118.1474712",1
"33.8368399, -118.182915",1
"33.7753311, -118.1428692",1
"33.770797, -118.145977",1
"33.8777007, -118.2027135",1
"33.8052105, -118.1237277",1
"33.7898733, -118.1892511",1
"33.78987600000001, -118.1892661",1
"33.789903, -118.1910955",1
"33.7889661, -118.1198822",1
"33.7994049, -118.0545494",1
"33.8484754, -118.0907407",1
"33.777734, -118.0522046",1
"33.8331717, -118.1401394",1
"33.8559823, -118.098945",1
"33.7894997, -118.1403147",1
"33.8874655, -118.0998234",1
"33.8525843, -118.0987202",1
"33.7816936, -118.1629869",1
"33.7817738, -118.1640835",1
"33.8430572, -118.133822",1
"33.77908620000001, -118.0499606",1
"33.8806822, -118.0983342",1
"33.8028269, -118.0481027",1
"33.7642924, -118.1390189",1
"33.8538269, -118.1397889",1
"33.8486847, -118.0819494",1
"33.8409018, -118.1826621",1
"33.8026569, -118.0469348",1
"33.7959033, -118.1397727",1
"33.8425849, -118.1747001",1
"33.8072275, -118.144543",1
"33.873857, -118.182685",1
"33.7804578, -118.1947085",1
"33.800755, -118.0416396",1
"33.8013717, -118.0450937",1
"33.7728877, -118.1698449",1
"33.8511776, -118.1724718",1
"33.8056566, -118.1247651",1
"33.8050423, -118.1253494",1
"33.7665392, -118.1753798",1
"33.791251, -118.1763125",1
"33.7575171, -118.1130732",1
"33.7621607, -118.1394281",1
"33.8013751, -118.0505425",1
"33.8015395, -118.0451237",1
"33.8874658, -118.0990959",1
"33.8027974, -118.0525958",1
"33.7810753, -118.1428746",1
"33.7537801, -118.0987174",1
"33.8528028, -118.0923698",1
"33.7880733, -118.1698192",1
"33.7904411, -118.165234",1
"33.7705139, -118.187732",1
"33.8601019, -118.1705514",1
"33.8685258, -118.0458196",1
"33.8692147, -118.0484027",1
"33.8050294, -118.1273951",1
"33.8944909, -118.0934159",1
"33.8001888, -118.049606",1
"33.8535541, -118.0799684",1
"33.7907809, -118.0720333",1
"33.8539503, -118.0806735",1
"33.7929842, -118.0689943",1
"33.7812453, -118.1669223",1
"33.8560132, -118.177253",1
"33.795933, -118.1391088",1
"33.7928156, -118.0681236",1
"33.7936273, -118.0709471",1
"33.8556453, -118.0859401",1
"33.95024, -118.0871291",1
"33.8625987, -118.0886291",1
"33.8572257, -118.0888939",1
"33.7751411, -118.1381205",1
"33.84306, -118.1349716",1
"33.8430626, -118.1392576",1
"33.835059, -118.1379974",1
"33.343931, -118.322771",1
"33.7898664, -118.1931901",1
"33.7807913, -118.1775343",1
"33.7985692, -118.078866",1
"33.8442628, -118.171388",1
"34.155796, -118.4569249",1
"33.7799668, -118.0466413",1
"33.8063982, -118.1652254",1
"33.7683351, -118.1653972",1
"33.7652391, -118.160725",1
"33.80504579999999, -118.1273986",1
"33.8062512, -118.2132869",1
"33.8062526, -118.1719878",1
"33.806199, -118.190039",1
"33.8583468, -118.064874",1
"33.8437986, -118.1313958",1
"33.8635735, -118.057315",1
"33.8709872, -118.1773544",1
"33.8439924, -118.19283",1
"33.8454579, -118.1794868",1
"33.870103, -118.0909751",1
"33.87184560000001, -118.1183464",1
"33.8700489, -118.0946725",1
"33.8738961, -118.0574128",1
"33.8710343, -118.0930646",1
"33.8712629, -118.0463648",1
"33.770509, -118.1911669",1
"33.7880748, -118.1709227",1
"33.8703913, -118.2063265",1
"33.8719647, -118.0990886",1
"33.8448506, -118.1657518",1
"33.7816722, -118.1782402",1
"33.78166590000001, -118.1473086",1
"33.8022373, -118.0489514",1
"33.8108764, -118.0782702",1
"33.7768891, -118.1598357",1
"33.7817482, -118.1755618",1
"33.7717123, -118.1502507",1
"33.7763602, -118.1993892",1
"33.8024259, -118.1367907",1
"33.8230294, -118.2078092",1
"33.8102905, -118.0825482",1
"33.8313648, -118.0835898",1
"33.8035552, -118.0852116",1
"33.7821116, -118.1684731",1
"33.7818229, -118.1554507",1
"33.8448746, -118.200737",1
"33.8299351, -118.1763154",1
"33.8451282, -118.1307557",1
"33.8451829, -118.1163436",1
"33.7478427, -118.1062973",1
"33.7817642, -118.1444745",1
"33.7735078, -118.1913735",1
"33.7590661, -118.1428256",1
"33.8522665, -118.1976366",1
"33.8728482, -118.0341382",1
"33.8730723, -118.0660567",1
"33.8726235, -118.0938888",1
"33.8744672, -118.0759686",1
"33.8741115, -118.0396585",1
"33.8748155, -118.0574275",1
"33.8746856, -118.0563238",1
"33.8051994, -118.1228888",1
"33.7771605, -118.1676736",1
"33.764442, -118.1535341",1
"33.7691683, -118.182075",1
"33.8706281, -118.1969341",1
"33.8753847, -118.074365",1
"33.8750899, -118.0418984",1
"33.8743068, -118.0525985",1
"33.8749361, -118.0701536",1
"33.8757117, -118.0523574",1
"33.876148, -118.0580632",1
"33.8713632, -118.0353574",1
"33.8768711, -118.092549",1
"33.8766704, -118.0591445",1
"33.7432187, -118.1082821",1
"33.7815129, -118.0978266",1
"33.7729587, -118.1948558",1
"33.7886572, -118.069951",1
"33.7726713, -118.1228273",1
"33.8664325, -118.0447931",1
"33.8531083, -118.1974098",1
"33.7651668, -118.1661462",1
"33.8600819, -118.0627914",1
"33.913738, -118.190128",1
"33.8744116, -118.0925908",1
"33.7664325, -118.130059",1
"33.7825908, -118.1372007",1
"33.7883879, -118.1335179",1
"33.8549757, -118.1713381",1
"33.7492172, -118.2035978",1
"33.7582516, -118.2216057",1
"33.7872152, -117.971247",1
"33.868582, -118.2035464",1
"33.8700769, -118.177357",1
"33.7898265, -118.208291",1
"33.7729389, -118.1963865",1
"33.7921215, -118.2080929",1
"33.7878774, -118.2084336",1
"33.8538342, -118.0754151",1
"33.8240153, -118.2157238",1
"33.8240241, -118.2157289",1
"33.7883401, -118.2031818",1
"33.7853936, -118.0702348",1
"33.8746732, -118.066445",1
"33.7885721, -118.0723395",1
"33.7727021, -118.1606555",1
"33.7884023, -118.0305558",1
"33.7729189, -118.2018491",1
"33.76912360000001, -118.1984807",1
"33.7837888, -118.0677631",1
"33.7828754, -118.0444718",1
"33.7717295, -118.198067",1
"33.818518, -118.1870722",1
"33.8505218, -118.0764972",1
"33.8166829, -118.1204432",1
"33.8233471, -118.1052531",1
"33.788211, -118.176038",1
"33.7882221, -118.1915854",1
"34.0693023, -118.2269295",1
"33.8515279, -118.1714282",1
"33.7871454, -118.1589403",1
"33.8082009, -118.1945808",1
"33.8556895, -118.0737617",1
"33.77404569999999, -118.1145179",1
"33.8493245, -118.0740394",1
"33.7718288, -118.10623",1
"33.7727646, -118.1520395",1
"33.8843409, -118.0680058",1
"33.8771392, -118.0677973",1
"33.8707702, -118.0677542",1
"33.8702866, -118.0630266",1
"33.8778671, -118.0616326",1
"33.8681824, -118.0679598",1
"33.8534918, -118.0676181",1
"33.8662793, -118.0700151",1
"33.8611502, -118.0697667",1
"33.8540779, -118.1354463",1
"33.7722514, -118.1980474",1
"33.8785567, -118.063661",1
"33.8787779, -118.0650689",1
"33.8707761, -118.0665008",1
"33.8512035, -118.072287",1
"33.8503457, -118.0706093",1
"33.8828173, -118.072766",1
"33.7858866, -118.0743801",1
"33.8460295, -118.0720317",1
"33.7821411, -118.0446344",1
"33.8073915, -118.1346234",1
"33.7888722, -118.1985547",1
"33.8081629, -118.213622",1
"33.8080136, -118.1806922",1
"33.831482, -118.170872",1
"33.7874802, -118.1002834",1
"33.8734839, -118.1952766",1
"33.8249904, -118.1218181",1
"33.769877, -118.1263463",1
"33.77412870000001, -118.1980464",1
"33.8599604, -118.092973",1
"33.8506094, -118.1395344",1
"33.8723503, -118.0619689",1
"33.8152291, -118.133754",1
"33.8473341, -118.0702144",1
"33.8180663, -118.1337126",1
"33.8322598, -118.1352404",1
"33.824341, -118.1336855",1
"33.8745785, -118.1719363",1
"33.7694376, -118.171166",1
"33.7751041, -118.1708625",1
"33.8801506, -118.0609555",1
"33.8805776, -118.0398821",1
"33.8259394, -118.1328348",1
"33.77352, -118.1352978",1
"33.8644802, -118.0570982",1
"33.8025054, -118.0870739",1
"33.8313291, -118.0915251",1
"33.8281753, -118.104138",1
"33.8695982, -118.0666157",1
"33.7813719, -118.0843749",1
"33.8803115, -118.0568034",1
"33.8803573, -118.0408767",1
"33.8803164, -118.0949401",1
"33.7624598, -118.1596777",1
"33.8709393, -118.1599547",1
"33.7881188, -118.1662416",1
"33.8673715, -118.1752937",1
"33.828824, -118.1274318",1
"33.7658492, -118.1886906",1
"33.8682901, -118.1730048",1
"33.7895551, -118.1785102",1
"33.8467225, -118.1880783",1
"33.8731398, -118.0580159",1
"33.80997900000001, -118.135407",1
"33.8630875, -118.0597633",1
"33.8658424, -118.0593391",1
"33.7755849, -118.1263429",1
"33.755568, -118.136612",1
"33.8883971, -118.1418918",1
"33.8846794, -118.0711381",1
"33.8836546, -118.070478",1
"33.8801919, -118.0649771",1
"33.7835183, -118.144257",1
"33.7609704, -118.1186565",1
"33.7687966, -118.1873014",1
"33.7970018, -118.1914052",1
"33.8809697, -118.0558295",1
"33.760319, -118.1469826",1
"33.8787262, -118.0464234",1
"33.8782085, -118.0922923",1
"33.8786263, -118.100929",1
"33.8803397, -118.0639286",1
"33.8097159, -118.1328714",1
"33.7604039, -118.1359033",1
"33.8288541, -118.132832",1
"33.7893067, -118.1313787",1
"33.8164656, -118.1320061",1
"33.7917663, -118.135501",1
"33.8488221, -118.185999",1
"33.7663262, -118.1751508",1
"33.8488859, -118.0434091",1
"33.829, -118.1756493",1
"33.7778777, -118.1751663",1
"33.8558005, -118.176098",1
"33.8250263, -118.1337011",1
"33.8096716, -118.1752234",1
"33.7794523, -118.127223",1
"33.8829759, -118.0548781",1
"33.8488677, -118.1943553",1
"33.8869025, -118.0485472",1
"33.8856978, -118.0703494",1
"33.8794365, -118.066979",1
"33.879655, -118.0726464",1
"33.8799803, -118.0930634",1
"33.880192, -118.0649769",1
"33.8803692, -118.0823102",1
"33.8805362, -118.0464462",1
"33.8805509, -118.0437853",1
"33.7871986, -118.1761244",1
"33.7871911, -118.1630605",1
"33.7822316, -118.1717772",1
"33.7669378, -118.1722856",1
"33.8487506, -118.1881846",1
"33.8160014, -118.1337167",1
"33.852417, -118.198481",1
"33.8525789, -118.1857246",1
"33.8107344, -118.1317906",1
"33.8130571, -118.1321102",1
"33.7831008, -118.1978032",1
"33.7964605, -118.1330666",1
"33.8322534, -118.1316186",1
"33.766056, -118.0903718",1
"33.8282161, -118.2007703",1
"33.7828474, -118.2187388",1
"33.78261, -118.1741787",1
"33.771498, -118.1294234",1
"33.8151252, -118.2091924",1
"33.8490979, -118.1718534",1
"33.907752, -118.3671369",1
"33.760964, -118.1186697",1
"33.8172034, -118.1310982",1
"33.7826017, -118.1589469",1
"33.8271455, -118.1317395",1
"33.7844183, -118.1720047",1
"33.7871324, -118.183218",1
"33.8832619, -118.0694003",1
"33.8528121, -118.1727597",1
"33.8873306, -118.1251413",1
"33.7269224, -118.0813715",1
"33.8856344, -118.0458701",1
"33.7925885, -118.2138377",1
"33.7820189, -118.1276693",1
"33.7771442, -118.2093242",1
"33.7826095, -118.1790389",1
"33.7636382, -118.1270049",1
"33.801611, -118.1303608",1
"33.8069779, -118.128119",1
"33.8069716, -118.1281029",1
"33.8599023, -118.1587279",1
"33.7877733, -118.0846348",1
"33.8067174, -118.1240593",1
"33.8718236, -118.0949083",1
"33.8089772, -118.186811",1
"33.8228115, -118.0933077",1
"33.8235822, -118.0804564",1
"33.8395799, -118.129452",1
"33.780871, -118.1295593",1
"33.7804724, -118.2091023",1
"33.8505616, -118.0700883",1
"33.8221785, -118.1270663",1
"33.8002937, -118.1288103",1
"33.7825992, -118.1405093",1
"33.7989073, -118.1751835",1
"33.8229501, -118.124996",1
"33.8033395, -118.1232627",1
"33.7865214, -118.09947",1
"33.8116713, -118.1675327",1
"33.7649315, -118.221431",1
"33.7869655, -118.1750577",1
"33.8359002, -118.1281688",1
"33.8655288, -118.050566",1
"33.8556087, -118.1596024",1
"33.7628084, -118.1250603",1
"33.8563884, -118.0548229",1
"33.8026315, -118.0403587",1
"33.8057229, -118.1302086",1
"33.7831286, -118.1294575",1
"33.7632641, -118.0835751",1
"33.8566606, -118.1107378",1
"33.8723204, -118.0942423",1
"33.879938, -118.0546078",1
"33.8266986, -118.168713",1
"33.7684311, -118.0851122",1
"33.7872402, -118.1553152",1
"33.8361745, -118.1719403",1
"33.7998587, -118.1719693",1
"33.8073005, -118.1199722",1
"33.7822324, -118.1718166",1
"33.8036914, -118.1861048",1
"33.7738481, -118.1948229",1
"33.7738158, -118.1967111",1
"33.8696974, -118.0528597",1
"33.8266252, -118.1274135",1
"33.804784, -118.1285205",1
"33.7689379, -118.085289",1
"33.8625539, -118.0456113",1
"33.8563932, -118.1837553",1
"33.87472, -118.0463689",1
"33.8586299, -118.0481721",1
"33.8787076, -118.0486207",1
"33.8765062, -118.0525928",1
"33.8616943, -118.0525934",1
"33.8628533, -118.053348",1
"33.8322429, -118.1270435",1
"33.8656767, -118.0546972",1
"33.809441, -118.1282005",1
"33.857655, -118.1571363",1
"33.7573798, -118.1269204",1
"33.8712701, -118.0450131",1
"33.7706231, -118.1747805",1
"33.7896567, -118.185421",1
"33.8508417, -118.1731966",1
"33.8104097, -118.214618",1
"33.8080433, -118.1741585",1
"33.8080056, -118.199078",1
"33.8779315, -118.1973088",1
"33.8188821, -118.098103",1
"33.7660522, -118.1546089",1
"33.8221788, -118.0732152",1
"33.7971349, -118.1916166",1
"33.8454497, -118.1794869",1
"33.7998067, -118.0517564",1
"33.7848656, -118.1976651",1
"33.7534327, -118.1323952",1
"33.7685524, -118.0890888",1
"19.2978145, -99.0100259",1
"33.8672231, -118.0389781",1
"33.7630933, -118.0159539",1
"33.7694814, -118.0905132",1
"33.8558316, -118.0368767",1
"33.7833047, -118.1264398",1
"33.876221, -118.0485455",1
"33.7534721, -118.1322882",1
"33.7648089, -118.0898166",1
"33.873777, -118.0414103",1
"33.7667443, -118.0843893",1
"33.9080461, -118.1845587",1
"33.8652865, -118.0440819",1
"33.8662105, -118.0440967",1
"33.8586079, -118.050218",1
"33.7701132, -118.0910389",1
"33.8706168, -118.0524943",1
"33.7871947, -118.1947542",1
"33.7538937, -118.0910526",1
"33.8627733, -118.1923388",1
"33.8548926, -118.1923643",1
"33.8867968, -118.1058508",1
"33.8951611, -118.0667552",1
"33.897226, -118.1511939",1
"33.8917302, -118.0115811",1
"33.809411, -118.1940185",1
"33.7619804, -118.0783862",1
"33.8751269, -118.037761",1
"33.8846485, -118.0377737",1
"33.8662892, -118.0369322",1
"33.8713502, -118.0375041",1
"33.8559626, -118.188402",1
"33.8648455, -118.0388539",1
"33.895156, -118.0657479",1
"33.8454989, -118.1841984",1
"33.8176897, -118.073313",1
"33.7796962, -118.2121539",1
"33.7737434, -118.0847881",1
"33.7425233, -118.0982097",1
"33.8578205, -118.0341793",1
"33.8290285, -118.1300876",1
"33.7449853, -118.1174056",1
